source,historic_registered,tornado_name,tornado_year,town,overall_photos_folder,tornado_ef,tornado_start_lat,tornado_end_lat,tornado_start_long,tornado_end_long,latitude,longitude,complete_address,building_name_listing,building_name_current,archetype,located_in_historic_district,occupany_u,number_stories,year_built_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,first_floor_elevation_m,front_elevation_orientation,first_floor_ceiling_m,wall_length_side,wall_length_front,wall_thickness,roof_shape_u,roof_slope_u,construction_type_u,construction_type_u_unc,mwfrs_u_wall,mwfrs_u_roof,mwfrs_u_moment_frame,mwfrs_u_unc,masonry_leaves,masonry_leaves_unc,structural_wall_system_u,foundation_type_u,foundation_type_u_unc,wall_anchorage_type_u,wall_anchorage_type_u_unc,wall_substrate_u,wall_substrate_u_unc,wall_cladding_u,wall_cladding_u_unc,soffit_type_u,soffit_present_u,wall_fenesteration_per_front,wall_fenesteration_per_back,wall_fenesteration_per_right,wall_fenesteration_per_left,wall_fenestration_per_n,wall_fenestration_per_s,wall_fenestration_per_e,wall_fenestration_per_w,wall_fenestration_per_w1,wall_fenesteration_protection_front,wall_fenesteration_protection_back,wall_fenesteration_protection_right,wall_fenesteration_protection_left,fenestration_protection_type_front,fenestration_protection_type_back,fenestration_protection_type_right,fenestration_protection_type_left,large_door_present_front,large_door_present_back,large_door_present_right,large_door_present_left,door_present_n,door_present_s,door_present_e,door_present_w,roof_system_u,roof_system_u_unc,r2wall_attachment_u,roof_substrate_type_u,roof_substrate_type_u_unc,roof_cover_u,roof_cover_u_unc,overhang_length_u,parapet_height_m,retrofit_year_u,retrofit_present_u,retrofit_type_u,retrofit_type_unc_u,hazards_present_u,status_u,wind_damage_rating_u,damage_indicator_u,degree_of_damage_u,wind_damage_details_u,roof_structure_damage_u,roof_structure_damage_u_per,roof_susbtrate_damage_u,roof_substrate_damage_per,foundation_failure_u,foundation_failure_per_u,wall_structure_damage_per_front,wall_structure_damage_per_back,wall_structure_damage_per_left,wall_structure_damage_per_right,wall_structure_damage_u,wall_structure_damage_n,wall_structure_damage_s,wall_structure_damage_e,wall_structure_damage_w,wall_substrate_damage_per_front,wall_substrate_damage_per_back,wall_substrate_damage_per_right,wall_substrate_damage_per_left,wall_substrate_damage_n,wall_substrate_damage_s,wall_substrate_damage_e,wall_substrate_damage_w,wall_substrate_damage_u,wall_cladding_damage_per_front,wall_cladding_damage_per_back,wall_cladding_damage_per_right,wall_cladding_damage_per_left,wall_cladding_damage_n,wall_cladding_damage_s,wall_cladding_damage_e,wall_cladding_damage_w,damaged_fenesteration_per_front,damaged_fenesteration_per_back,damaged_fenesteration_per_right,damaged_fenesteration_per_left,wall_fenestration_damage_per_n,wall_fenestration_damage_per_s,wall_fenestration_damage_per_e,wall_fenestration_damage_per_w,soffit_damage_per_u,fascia_damage_per_u,piles_damage_u,foundation_damage_cause_u,foundation_damage_u,foundation_damage_u_per,risk_category_16,building_low_rise,national_register_listing_year,existed_during_tornado,buidling_use_before_tornado,buidling_use_after_tornado,buidling_use_plan_after_tornado,demolishing_year,single_unit,multiple_unit,world_heritage_property,hague_convention,sub_national_heritage__list,iucn_protected_area,property_of_local_significance,const_material_h_stone,const_material_h_brick,const_material_h_wood,const_material_h_mud,const_material_h_rf_masonry,const_material_h_rglr_stone,const_material_h_rf_conc,const_material_h_ir_stone,const_material_h_othr,const_material_v_stone,const_material_v_brick,const_material_v_wood,const_material_v_mud,const_material_v_rf_masonry,const_material_v_rglr_stone,const_material_v_rf_conc,const_material_v_ir_stone,const_material_v_othr,prop_agricultural,prop_cave,prop_culture__entertainment_facility,prop_forest,prop_industrial_facility,prop_lake,prop_military,prop_nature,prop_religious,prop_rock_formation,prop_sports_facility,prop_unilities_facility,prop_archaeological,prop_commemorative_structure_or_landmark,prop_ecosystem,prop_habitat,prop_infrastructure,prop_law_/_government_facility,prop_mine,prop_park_/_garden,prop_residential_facility,prop_scenic_area,prop_transportation_facility,prop_volcano,prop_battlefield,prop_commercial_/_exchange_facility,prop_educational_facility,prop_health_/_welfare_facility,prop_island(s),prop_marine_zone,prop_mountain,parking_/_storage_facility,river_catchment_system,sea,underground_facility,zoological_park,prop_val_evidential,prop_val_historical,prop_val_aesthetic,prop_val_communal,owner_individual,owner_business,owner_government,owner_ngo,owner_religious,owner_unknown,buidling_existed_5_yrs_before_tornado,buidling_existed_3_yrs_before_tornado,buidling_existed_1_yrs_before_tornado,building_existed_during_tornado,building_in_use_during_tornado,building_use_during_tornado,damage_status,building_demolished_1_yrs_after_tornado,building_demolished_3_yrs_after_tornado,building_demolished_5_yrs_after_tornado,notes,dataset_source,nrhp_ref_number,mwfrs_u_wall_unc,mwfrs_u_roof_unc,mwfrs_u_moment_frame_unc,wall_fenesteration_protection_front_unc,wall_fenesteration_protection_back_unc,roof_substrate_damage_u,overall_photos_front,overall_photos_back,overall_photos_left,overall_photos_right,detailed_photos_front,detailed_photos_back,detailed_photos_left,detailed_photos_right,elevations_assessed_front_o,elevations_assessed_back_o,elevations_assessed_left_o,elevations_assessed_right_o,address_suite,address_locality,address_postal_code,address_country,occupancy_o,year_built_o,understory_pct_of_building_footprint,roof_shape_o,roof_slope_o,construction_type_o,mwfrs_o,structural_wall_system_o,foundation_type_o,wall_anchorage_type_o,wall_substrate_o,wall_cladding_o,soffit_type_o,wall_fenesteration_protection_right_unc,wall_fenesteration_protection_left_unc,fenestration_protection_type_unc,fenesteration_ratio_o,large_door_opening_type_,opening_type,roof_system_o,r2wall_attachment_o,r2wall_attachment_type_unc,roof_substrate_type_o,roof_cover_o,overhang_length_o,secondary_water_barrier_o,secondary_water_barrier_u,retrofit_type_1_o,retrofit_type_1_u,retrofit_type_2_o,reotrofit_2_u,retrofit_year_o,hazards_present_o,status_o,wind_damage_rating_o,overall_damage_notes_o,surge_damage_rating_o,surge_damage_rating_u,rainwater_ingress_damage_rating_o,rainwater_ingress_damage_rating_u,damage_indicator_o,degree_of_damage_o,wind_damage_details_o,roof_structure_damage_o,roof_susbtrate_damage_o,foundation_failure_o,wall_structure_damage_o,wall_substrate_damage_o,wall_cladding_damage_o,wall_cladding_damage_level_u,stories_with_damage_o,stories_with_damage_u,soffit_damage_per_o,fascia_damage_per_o,per_building_footprint_eroded_o,per_building_footprint_eroded_u,damage_understory_per_o,piles_damage_o,foundation_damage_cause_o,oop_failure_n,oop_failure_s,oop_failure_e,oop_failure_w,ip_failure_n,ip_failure_s,ip_failure_e,ip_failure_w,building_open,building_enclosed,building_regular_shape,exposure_category,building_rigid,prop_parking_/_storage_facility,prop_river_catchment_system,prop_sea,prop_underground_facility,prop_zoological_park,distance_km,min_dimension,aspect_ratio,wall_slenderness,perimeter,total_wall_area,roof_wall_ratio,parapet_slenderness,mean_fenestration,max_dimension,plan_aspect_ratio
,,,,Paragould,,subEF,35.79,36.4,-90.55,-89.31,36.055319,-90.490719,206 S 4th St Paragould AR 72450 US,Jackson-Herget House,,4.0,no,residential,2.5,1890.0,300.0,isolated,recessed,11.0,4.0,e,,18.0,16.0,0.2,hip,45,wooden_light_frame,3,wall_diaphragm_wood,roof_diaphragm_wood,no,,not_applicable,3,wood_frame,slab_on_grade,1,,1,wooden_un,1,vinyl,3,wood,yes,20.0,15.0,30.0,15.0,30.0,15.0,20.0,15.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,,dimensional_lumber,2,asphalt,3,0.15,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,1992,yes,residential,residential,residential,not_applicable,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,,,,,,some,limited,considerable,no value,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,,QuadState,92000907.0,3.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,22.757300587505217,16.0,0.6875,55000.0,68.0,748.0,0.40106951871657753,0.0,20.0,18.0,1.125
,,,,Paragould,,subEF,35.79,36.4,-90.55,-89.31,36.054403,-90.488489,"Jct of Main and S Third Sts, SE corner Paragould AR 72450 US",Gulf Oil Company Service Station,Carlo's Street Tacos Downtown,6.0,no,assembly,1.0,1926.0,113.0,isolated,recessed,5.0,5.0,n,,18.0,7.0,0.2,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,,double_leaf,2,masonry_block_unreinforced,slab_on_grade,2,,1,masonry,1,vinyl,2,not_applicable,no,30.0,10.0,15.0,0.0,30.0,10.0,0.0,15.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,,no,no,no,,no,no,wooden_un,1,,dimensional_lumber,1,metal_un,1,0.35,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,1994,yes,assembly,assembly,assembly,not_applicable,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,no,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,,,some,some,some,limited,no,yes,no,no,no,no,yes,yes,yes,yes,yes,mercantile,undamaged,no,no,no,,QuadState,94000850.0,3.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,22.563319863635133,7.0,0.7142857142857143,25000.0,50.0,250.0,0.452,0.0,13.75,18.0,2.5714285714285716
,,,,Paragould,,subEF,35.79,36.4,-90.55,-89.31,36.058414,-90.487622,300 N 2nd St Paragould AR 72450 US,St. Mary's Catholic Church,,13.0,no,assembly,1.0,1935.0,385.0,isolated,recessed,11.0,6.5,e,,33.0,9.0,0.3,complex,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,,,double_leaf,2,masonry_block_unreinforced,masonry_un,1,,1,masonry,2,none,3,not_applicable,yes,10.0,10.0,5.0,10.0,5.0,10.0,10.0,10.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,,dimensional_lumber,1,asphalt,3,0.15,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,1978,yes,assembly,assembly,assembly,not_applicable,yes,no,no,no,no,no,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,considerable,some,exceptional,exceptional,no,no,no,no,yes,no,yes,yes,yes,yes,yes,assembly,undamaged,no,no,no,,QuadState,14001198.0,3.0,3.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,22.90863853409738,9.0,1.2222222222222223,36666.66666666667,84.0,924.0,0.4166666666666667,0.0,8.75,33.0,3.6666666666666665
,,,,Paragould,,subEF,35.79,36.4,-90.55,-89.31,36.0559,-90.489061,306 W Court St Paragould AR 72450 US,Greene County Courthouse,,14.0,yes,business,2.0,1887.0,360.0,isolated,recessed,11.0,5.0,s,,22.0,16.0,0.45,gable-hip_combo,30,steel_light_frame,1,wall_diaphragm_masonry,roof_diaphragm_wood,no,,triple_leaf,1,masonry_block_unreinforced,masonry_un,1,,1,masonry,1,none,3,not_applicable,yes,40.0,40.0,35.0,40.0,40.0,40.0,35.0,40.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,,dimensional_lumber,2,asphalt,3,0.66,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,3,yes,1976,yes,business,business,business,not_applicable,yes,no,no,no,no,no,yes,no,yes,yes,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,exceptional,considerable,exceptional,some,no,no,yes,no,no,no,yes,yes,yes,yes,yes,business,undamaged,no,no,no,,QuadState,76000412.0,3.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,22.73466388619168,16.0,0.6875,24444.444444444445,76.0,836.0,0.430622009569378,0.0,38.75,22.0,1.375
,,,,Paragould,,subEF,35.79,36.4,-90.55,-89.31,36.055492,-90.486347,200 S Pruett St Paragould AR 72450 US,National Bank of Commerce Building,,19.0,no,business,2.0,1923.0,230.0,row_end,right_on_street,11.0,5.0,e,,30.0,8.0,0.3,flat,0,masonry_un,3,wall_diaphragm_stone,roof_diaphragm_wood,no,,single_leaf,2,stone,slab_on_grade,1,,1,stone,1,none,3,not_applicable,yes,20.0,0.0,50.0,0.0,50.0,0.0,20.0,0.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,,dimensional_lumber,1,asphalt,1,0.15,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,1993,yes,business,business,business,not_applicable,yes,no,no,no,no,no,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,,,considerable,some,exceptional,no value,no,yes,no,no,no,no,yes,yes,yes,yes,yes,business,undamaged,no,no,no,used t19 but may fit under another better?,QuadState,93000423.0,3.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,22.566677041794023,8.0,1.375,36666.66666666667,76.0,836.0,0.2751196172248804,0.0,17.5,30.0,3.75
,,,,Paragould,,subEF,35.79,36.4,-90.55,-89.31,36.054433,-90.485125,110 E Main St Paragould AR 72450 US,Texaco Station No. 1,Hamburger Station,6.0,no,assembly,1.0,1925.0,70.0,isolated,recessed,5.0,3.5,n,,9.0,7.0,0.2,hip,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,,double_leaf,2,masonry_block_unreinforced,slab_on_grade,2,,1,masonry,1,none,3,wood,yes,40.0,20.0,50.0,15.0,40.0,20.0,15.0,50.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,,dimensional_lumber,1,tiles_clay,3,0.35,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,2001,yes,assemby,assembly,assembly,not_applicable,yes,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,,,some,limited,limited,some,no,yes,no,no,no,no,yes,yes,yes,yes,yes,assembly,undamaged,no,no,no,,QuadState,1000718.0,3.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,22.406712132798575,7.0,0.7142857142857143,25000.0,32.0,160.0,0.4375,0.0,31.25,9.0,1.2857142857142858
,,,,Dell,,subEF,35.79,36.4,-90.55,-89.31,35.876061,-90.044025,3398 North State Hwy 181 Blytheville AR 72426 US,Main House - Widner-Magers Farm Historic District,,3.0,yes,residential,1.0,,350.0,isolated,recessed,3.5,3.5,w,,30.0,13.0,0.2,hip,30,wooden_light_frame,3,wall_diaphragm_wood,roof_diaphragm_wood,no,,not_applicable,3,wood_frame,not_applicable,1,,1,wooden_un,2,vinyl,3,not_applicable,no,60.0,35.0,70.0,40.0,40.0,70.0,35.0,60.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,2,,dimensional_lumber,1,metal_un,3,0.75,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,2007,yes,residential,residential,residential,not_applicable,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,,,,,,considerable,considerable,some,limited,yes,no,no,no,no,no,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,,QuadState,6001325.0,3.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,15.693218095669879,13.0,0.2692307692307692,17500.0,86.0,301.0,1.1627906976744187,0.0,51.25,30.0,2.3076923076923075
,,,,Blytheville,,subEF,35.79,36.4,-90.55,-89.31,35.928158,-89.908197,157 N Fifth St Blytheville AR 72315 US,Blytheville Greyhound Bus Station,,,no,business,1.0,1937.0,300.0,isolated,recessed,7.0,5.0,e,,23.0,13.0,0.33,flat,0,masonry_un,1,wall_diaphragm_masonry,roof_diaphragm_wood,no,,single_leaf,3,masonry_block_unreinforced,slab_on_grade,2,,1,wooden_un,1,ceramic,1,not_applicable,no,15.0,10.0,15.0,15.0,15.0,15.0,15.0,10.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,,dimensional_lumber,2,asphalt,2,0,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,1987,yes,business,business,business,not_applicable,yes,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,,,,,,considerable,considerable,exceptional,considerable,no,yes,no,no,no,no,yes,yes,yes,yes,yes,business,undamaged,no,no,no,unsure of archetype and type of construction,QuadState,87000447.0,1.0,1.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,17.110195789797167,13.0,0.5384615384615384,21212.121212121212,72.0,504.0,0.5952380952380952,0.0,13.75,23.0,1.7692307692307692
,,,,Blytheville,,subEF,35.79,36.4,-90.55,-89.31,35.928839,-89.904772,200 W Walnut St Blytheville AR 72315 US,"Mississippi County Courthouse, Chickasawba District",,14.0,no,business,3.5,1919.0,1160.0,isolated,recessed,14.0,4.0,s,,19.0,34.0,0.3,complex,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,,single_leaf,2,masonry_block_unreinforced,slab_on_grade,2,,1,stone,1,none,3,not_applicable,no,35.0,20.0,75.0,30.0,20.0,35.0,75.0,30.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,yes,no,no,yes,no,no,no,wooden_un,2,,dimensional_lumber,1,asphalt,2,0.66,0.0,2021,yes,building_addition,3.0,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,3,yes,1996,yes,business,business,business,not_applicable,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,considerable,some,exceptional,some,no,no,yes,no,no,no,yes,yes,yes,yes,yes,business,undamaged,no,no,no,,QuadState,96001411.0,3.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,17.206895909221863,19.0,0.7368421052631579,46666.66666666667,106.0,1484.0,0.7816711590296496,0.0,40.0,34.0,1.7894736842105263
,,,,Blytheville,,subEF,35.79,36.4,-90.55,-89.31,35.927683,-89.904717,210 W Main St Blytheville AR 72315 US,Kress Building,Delta Gateway Museum,19.0,no,business,2.0,1938.0,940.0,row_middle,right_on_street,10.0,4.0,s,,43.0,22.0,0.45,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,,single_leaf,3,masonry_block_unreinforced,slab_on_grade,1,,1,masonry,2,wood_plank,3,not_applicable,no,15.0,10.0,0.0,0.0,10.0,15.0,0.0,0.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,2,,dimensional_lumber,2,asphalt,2,0,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,1997,yes,business,business,business,not_applicable,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,,,some,some,some,some,no,no,yes,no,no,no,yes,yes,yes,yes,yes,business,undamaged,no,no,no,,QuadState,97000555.0,3.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,17.32091390814218,22.0,0.45454545454545453,22222.222222222223,130.0,1300.0,0.7230769230769231,0.0,6.25,43.0,1.9545454545454546
,,,,Kennett,,subEF,35.79,36.4,-90.55,-89.31,36.237208,-90.055583,122 College Ave Kennett MO 63857 US,Kennett City Hall and Masonic Lodge,Dunklin County Museum,19.0,no,museum,2.0,1902.0,245.0,isolated,recessed,10.0,4.0,w,,26.0,7.6,0.3,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,,double_leaf,1,masonry_block_unreinforced,slab_on_grade,3,,1,masonry,2,none,3,not_applicable,no,25.0,,0.0,0.0,0.0,0.0,,25.0,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,,dimensional_lumber,1,asphalt,1,0,0.0,,no,,,wind,undamaged,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,not_applicable,0.0,0.0,2,yes,1981,yes,museum,museum,museum,not_applicable,no,yes,no,no,no,no,yes,no,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,some,some,some,limited,no,no,yes,no,no,no,yes,yes,yes,yes,yes,museum,undamaged,no,no,no,,QuadState,81000333.0,3.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,no,19.650599788790064,7.6,1.3157894736842106,33333.333333333336,67.2,672.0,0.3645833333333333,0.0,8.333333333333334,26.0,3.4210526315789473
